Pollutant,Sector,Source,Fuel_Name,Year,Emission_Factor,Emissions
Nitrous Oxide,Agriculture,Cows - Digestate Direct,Spreading,1998,0.0117464285671311,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Digestate Indirect Deposition,Spreading,1998,0.0157142857100566,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Digestate Indirect Deposition,Storage,1998,0.0157142857056407,Emissions
Nitrous Oxide,Agriculture,Other cattle - Cows - Digestate Indirect Leach,Spreading,1998,0.0117857142831679,Emissions
Nitrous Oxide,Agriculture,Dairy Calves Female - Digestate Direct,Spreading,1998,0.0117464285683519,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Spreading,1998,0.0157142857037695,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Storage,1998,0.0157142857573186,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Spreading,1998,0.0117857142805129,Emissions
Nitrous Oxide,Agriculture,Dairy Replacements Female - Digestate Direct,Spreading,1998,0.0117464285682389,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Spreading,1998,0.0157142857110649,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Storage,1998,0.0157142855669963,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy Replacements Female - Digestate Indirect Leach,Spreading,1998,0.0117857142792698,Emissions
Nitrous Oxide,Agriculture,Dairy In Calf Heifers - Digestate Direct,Spreading,1998,0.0117464285672342,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Spreading,1998,0.0157142857102376,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Storage,1998,0.0157142856384299,Emissions
Nitrous Oxide,Agriculture,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Spreading,1998,0.0117857142865635,Emissions
Nitrous Oxide,Agriculture,Dairy Cows - Digestate Direct,Spreading,1998,0.0117464285685209,Emissions
Nitrous Oxide,Agriculture,Dairy - Dairy Cows - Digestate Indirect Deposition,Spreading,1998,0.0157142857116275,Emissions
Nitrous Oxide,Agriculture,Dairy - Dairy Cows - Digestate Indirect Deposition,Storage,1998,0.0157142857061547,Emissions
Nitrous Oxide,Agriculture,Dairy - Dairy Cows - Digestate Indirect Leach,Spreading,1998,0.01178571428436,Emissions
Nitrous Oxide,Agriculture,Deer - Direct,Grazing,1998,0.007143714283766,Emissions
Nitrous Oxide,Agriculture,Deer - Direct,Housing,1998,0.03142857142,Emissions
Nitrous Oxide,Agriculture,Deer - Direct,Spreading,1998,0.005712142855585,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Deposition,Grazing,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Deposition,Housing,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Deposition,Storage,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Leach,Grazing,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Deer - Indirect Leach,Storage,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Crop Digestates - Direct,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Crop Digestates - Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Crop Digestates - Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Other organic residue Digestates - Direct,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other organic residue Digestates - Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Other organic residue Digestates - Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Direct,Grazing,1998,0.0071437142837659,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Direct,Housing,1998,0.0314285714200001,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Direct,Spreading,1998,0.005712142855585,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Indirect Deposition,Grazing,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Indirect Deposition,Housing,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Indirect Deposition,Storage,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Indirect Leach,Grazing,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Domestic Horses - Indirect Leach,Storage,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Goats - Direct,Grazing,1998,0.007143714283766,Emissions
Nitrous Oxide,Agriculture,Goats - Direct,Housing,1998,0.03142857142,Emissions
Nitrous Oxide,Agriculture,Goats - Direct,Spreading,1998,0.005712142855585,Emissions
Nitrous Oxide,Agriculture,Goats - Indirect Deposition,Grazing,1998,0.0157142857099999,Emissions
Nitrous Oxide,Agriculture,Goats - Indirect Deposition,Housing,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Goats - Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Goats - Indirect Deposition,Storage,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Goats - Indirect Leach,Grazing,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Goats - Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Goats - Indirect Leach,Storage,1998,0.0117857142825001,Emissions
Nitrous Oxide,Agriculture,Heifers for breeding - Digestate Direct,Spreading,1998,0.0117464285670325,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Spreading,1998,0.0157142857079801,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Storage,1998,0.0157142856665272,Emissions
Nitrous Oxide,Agriculture,Other cattle - Heifers for breeding - Digestate Indirect Leach,Spreading,1998,0.0117857142819522,Emissions
Nitrous Oxide,Agriculture,Laying Hens - Digestate Direct,Spreading,1998,0.0117464285713804,Emissions
Nitrous Oxide,Agriculture,Poultry - Laying Hens - Digestate Indirect Deposition,Spreading,1998,0.0157142857104788,Emissions
Nitrous Oxide,Agriculture,Poultry - Laying Hens - Digestate Indirect Deposition,Storage,1998,0.0157142857122215,Emissions
Nitrous Oxide,Agriculture,Poultry - Laying Hens - Digestate Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Other Poultry - Digestate Direct,Spreading,1998,0.0023492857134597,Emissions
Nitrous Oxide,Agriculture,Poultry - Other Poultry - Digestate Indirect Deposition,Spreading,1998,0.003142857141912,Emissions
Nitrous Oxide,Agriculture,Poultry - Other Poultry - Digestate Indirect Deposition,Storage,1998,0.003142857143455,Emissions
Nitrous Oxide,Agriculture,Poultry - Other Poultry - Digestate Indirect Leach,Spreading,1998,0.002357142856429,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Direct,Grazing,1998,0.007143714283766,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Direct,Housing,1998,0.0314285714200001,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Direct,Spreading,1998,0.005712142855585,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Indirect Deposition,Grazing,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Indirect Deposition,Housing,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Indirect Deposition,Storage,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Indirect Leach,Grazing,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Professional Horses - Indirect Leach,Storage,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Sewage Sludge Cake - Direct,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Sewage Sludge Cake - Indirect Deposition,Spreading,1998,0.0157142857100001,Emissions
Nitrous Oxide,Agriculture,Sewage Sludge Cake - Indirect Leach,Spreading,1998,0.0117857142825001,Emissions
Nitrous Oxide,Agriculture,Sewage Sludge Liquid - Direct,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Sewage Sludge Liquid - Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Sewage Sludge Liquid - Indirect Leach,Spreading,1998,0.0117857142825,Emissions
Nitrous Oxide,Agriculture,Steers - Digestate Direct,Spreading,1998,0.0117464285708507,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Digestate Indirect Deposition,Spreading,1998,0.0157142857086391,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Digestate Indirect Deposition,Storage,1998,0.0157142856914341,Emissions
Nitrous Oxide,Agriculture,Other cattle - Steers - Digestate Indirect Leach,Spreading,1998,0.0117857142817751,Emissions
Nitrous Oxide,Agriculture,Turkeys - Digestate Direct,Spreading,1998,0.0117464285677023,Emissions
Nitrous Oxide,Agriculture,Poultry - Turkeys - Digestate Indirect Deposition,Spreading,1998,0.01571428571,Emissions
Nitrous Oxide,Agriculture,Poultry - Turkeys - Digestate Indirect Deposition,Storage,1998,0.0157142857153748,Emissions
Nitrous Oxide,Agriculture,Poultry - Turkeys - Digestate Indirect Leach,Spreading,1998,0.0117857142848411,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Burning oil,1999,0.0195716564137617,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Coal,1999,0.024618182,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Fuel oil,1999,0.0215228526398739,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Natural gas,1999,0.0155531784150911,Emissions
Methane,Energy,Agriculture - stationary combustion,Burning oil,1999,1e-05,Emissions
Methane,Energy,Agriculture - stationary combustion,Coal,1999,0.0003,Emissions
Methane,Energy,Agriculture - stationary combustion,Fuel oil,1999,1e-05,Emissions
Methane,Energy,Agriculture - stationary combustion,Natural gas,1999,5e-06,Emissions
Methane,Energy,Agriculture - stationary combustion,Straw,1999,0.0003,Emissions
Nitrous Oxide,Energy,Agriculture - stationary combustion,Burning oil,1999,6e-07,Emissions
Nitrous Oxide,Energy,Agriculture - stationary combustion,Coal,1999,2.5e-06,Emissions
Nitrous Oxide,Energy,Agriculture - stationary combustion,Fuel oil,1999,6e-07,Emissions
Nitrous Oxide,Energy,Agriculture - stationary combustion,Natural gas,1999,1e-07,Emissions
Nitrous Oxide,Energy,Agriculture - stationary combustion,Straw,1999,4e-06,Emissions
Carbon Dioxide as Carbon,Memo,Aircraft - international take off and landing,Aviation spirit,1999,0.018982975408924,Emissions
Carbon Dioxide as Carbon,Memo,Aircraft - international take off and landing,Aviation turbine fuel,1999,0.0195716564137617,Emissions
Methane,Memo,Aircraft - international take off and landing,Aviation spirit,1999,3.69312581952616e-05,Emissions
Methane,Memo,Aircraft - international take off and landing,Aviation turbine fuel,1999,5.87375839638854e-06,Emissions
Nitrous Oxide,Memo,Aircraft - international take off and landing,Aviation spirit,1999,2.22543674196061e-06,Emissions
Nitrous Oxide,Memo,Aircraft - international take off and landing,Aviation turbine fuel,1999,2.27842333105491e-06,Emissions
Carbon Dioxide as Carbon,Energy,Shipping - coastal,Fuel oil,1999,0.0209138593380615,Emissions
Carbon Dioxide as Carbon,Energy,Shipping - coastal,Gas oil,1999,0.0203984695782008,Emissions
Methane,Energy,Shipping - coastal,Fuel oil,1999,1.15739302744343e-06,Emissions
Methane,Energy,Shipping - coastal,Gas oil,1999,7.74702941249097e-07,Emissions
Nitrous Oxide,Energy,Shipping - coastal,Fuel oil,1999,3.66487811599069e-06,Emissions
Nitrous Oxide,Energy,Shipping - coastal,Gas oil,1999,3.43500677908438e-06,Emissions
Carbon Dioxide as Carbon,Energy,Coke production,Blast furnace gas,1999,0.075209038368323,Emissions
Carbon Dioxide as Carbon,Energy,Coke production,Coke oven gas,1999,0.0124053807706974,Emissions
Carbon Dioxide as Carbon,Energy,Coke production,Natural gas,1999,0.0155531784150911,Emissions
Methane,Energy,Coke production,Blast furnace gas,1999,1e-06,Emissions
Methane,Energy,Coke production,Coke oven gas,1999,1e-06,Emissions
Methane,Energy,Coke production,Coke produced,1999,2.6923816442953e-06,Emissions
Methane,Energy,Coke production,Natural gas,1999,1e-06,Emissions
Nitrous Oxide,Energy,Coke production,Blast furnace gas,1999,1e-07,Emissions
Nitrous Oxide,Energy,Coke production,Coke oven gas,1999,1e-07,Emissions
Nitrous Oxide,Energy,Coke production,Natural gas,1999,1e-07,Emissions
Carbon Dioxide as Carbon,Energy,Collieries - combustion,Coal,1999,0.024889706,Emissions
Carbon Dioxide as Carbon,Energy,Collieries - combustion,Colliery methane,1999,0.0181299341246259,Emissions
Carbon Dioxide as Carbon,Energy,Collieries - combustion,Natural gas,1999,0.0155531784150911,Emissions
Methane,Energy,Collieries - combustion,Coal,1999,1e-06,Emissions
Methane,Energy,Collieries - combustion,Colliery methane,1999,1e-06,Emissions
Methane,Energy,Collieries - combustion,Natural gas,1999,1e-06,Emissions
Nitrous Oxide,Energy,Collieries - combustion,Coal,1999,2.5e-06,Emissions
Nitrous Oxide,Energy,Collieries - combustion,Colliery methane,1999,1e-07,Emissions
Nitrous Oxide,Energy,Collieries - combustion,Natural gas,1999,1e-07,Emissions
Methane,Energy,Deep-mined coal,Coal produced,1999,13.4541,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Anthracite,1999,0.026911028,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Burning oil,1999,0.0195716564137617,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Coal,1999,0.025087108,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Coke,1999,0.0288403471584267,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Fuel oil,1999,0.0215228526398739,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Gas oil,1999,0.0202967525195969,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,LPG,1999,0.0173823272946563,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Natural gas,1999,0.0155531784150911,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Petroleum coke,1999,0.0262176694542564,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,SSF,1999,0.0269023631512543,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Peat,1999,0.02890909091,Emissions
Methane,Energy,Domestic combustion,Anthracite,1999,0.0003,Emissions
Methane,Energy,Domestic combustion,Burning oil,1999,1e-05,Emissions
Methane,Energy,Domestic combustion,Coal,1999,0.0003,Emissions
Methane,Energy,Domestic combustion,Coke,1999,0.0003,Emissions
Methane,Energy,Domestic combustion,Fuel oil,1999,1e-05,Emissions
Methane,Energy,Domestic combustion,Gas oil,1999,1e-05,Emissions
Methane,Energy,Domestic combustion,LPG,1999,5e-06,Emissions
Methane,Energy,Domestic combustion,Natural gas,1999,5e-06,Emissions
Methane,Energy,Domestic combustion,Petroleum coke,1999,1e-05,Emissions
Methane,Energy,Domestic combustion,SSF,1999,0.0003,Emissions
Methane,Energy,Domestic combustion,Wood,1999,0.0003,Emissions
Methane,Energy,Domestic combustion,Peat,1999,0.0003,Emissions
Methane,Energy,Domestic combustion,Charcoal,1999,0.0002,Emissions
Nitrous Oxide,Energy,Domestic combustion,Anthracite,1999,4.3e-06,Emissions
Nitrous Oxide,Energy,Domestic combustion,Burning oil,1999,6e-07,Emissions
Nitrous Oxide,Energy,Domestic combustion,Coal,1999,4.3e-06,Emissions
Nitrous Oxide,Energy,Domestic combustion,Coke,1999,4.3e-06,Emissions
Nitrous Oxide,Energy,Domestic combustion,Fuel oil,1999,6e-07,Emissions
Nitrous Oxide,Energy,Domestic combustion,Gas oil,1999,6e-07,Emissions
Nitrous Oxide,Energy,Domestic combustion,LPG,1999,1e-07,Emissions
Nitrous Oxide,Energy,Domestic combustion,Natural gas,1999,1e-07,Emissions
Nitrous Oxide,Energy,Domestic combustion,Petroleum coke,1999,6e-07,Emissions
Nitrous Oxide,Energy,Domestic combustion,SSF,1999,4.3e-06,Emissions
Nitrous Oxide,Energy,Domestic combustion,Wood,1999,4e-06,Emissions
Nitrous Oxide,Energy,Domestic combustion,Peat,1999,1.4e-06,Emissions
Nitrous Oxide,Energy,Domestic combustion,Charcoal,1999,1e-06,Emissions
Carbon Dioxide as Carbon,Energy,Fishing vessels,Fuel oil,1999,0.0209138593380615,Emissions
Carbon Dioxide as Carbon,Energy,Fishing vessels,Gas oil,1999,0.0203984695782008,Emissions
Methane,Energy,Fishing vessels,Fuel oil,1999,1.49662966628817e-06,Emissions
Methane,Energy,Fishing vessels,Gas oil,1999,1.02135134280629e-06,Emissions
Nitrous Oxide,Energy,Fishing vessels,Fuel oil,1999,3.79191503199599e-06,Emissions
Nitrous Oxide,Energy,Fishing vessels,Gas oil,1999,3.38912700974207e-06,Emissions
Carbon Dioxide as Carbon,Energy,Gas leakage,Natural gas supply,1999,0.0107028614324154,Emissions
Carbon Dioxide as Carbon,Energy,Gas leakage,Natural Gas (leakage at point of use),1999,2.52538746702702e-08,Emissions
Carbon Dioxide as Carbon,Energy,Gas leakage,Natural Gas (transmission leakage),1999,0.0107028614324154,Emissions
Methane,Energy,Gas leakage,Natural gas supply,1999,0.771,Emissions
Methane,Energy,Gas leakage,Natural Gas (leakage at point of use),1999,1.81920858209076e-06,Emissions
Methane,Energy,Gas leakage,Natural Gas (transmission leakage),1999,0.771,Emissions
Carbon Dioxide as Carbon,Energy,Gas production,LPG,1999,0.0173823272946563,Emissions
Carbon Dioxide as Carbon,Energy,Gas production,Natural gas,1999,0.0155531784150911,Emissions
Methane,Energy,Gas production,LPG,1999,1e-06,Emissions
Methane,Energy,Gas production,Natural gas,1999,1e-06,Emissions
Nitrous Oxide,Energy,Gas production,LPG,1999,1e-07,Emissions
Nitrous Oxide,Energy,Gas production,Natural gas,1999,1e-07,Emissions
Carbon Dioxide as Carbon,Energy,Blast furnaces,Blast furnace gas,1999,0.075209038368323,Emissions
